timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match,trial_type,available_trial_type,in_lab
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,8,left,left,neutral,TRUE,sh,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,9,right,right,neutral,TRUE,sh,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,10,left,left,erotic,TRUE,t,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,11,left,right,erotic,FALSE,sh,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,12,left,left,erotic,TRUE,t,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,13,right,right,neutral,TRUE,t,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,14,left,right,neutral,FALSE,sh,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,15,right,right,erotic,TRUE,sh,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,16,left,right,neutral,FALSE,sh,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,17,left,right,neutral,FALSE,sh,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,18,left,right,neutral,FALSE,t,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,19,right,right,neutral,TRUE,sh,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,20,left,right,neutral,FALSE,sh,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,21,right,right,erotic,TRUE,t,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,22,left,left,erotic,TRUE,sh,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,23,right,right,neutral,TRUE,t,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,24,left,left,erotic,TRUE,t,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,25,left,right,neutral,FALSE,t,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,26,left,left,neutral,TRUE,t,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,27,left,right,erotic,FALSE,sh,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,28,right,left,neutral,FALSE,t,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,29,right,left,neutral,FALSE,t,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,30,left,right,erotic,FALSE,t,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,31,right,left,erotic,FALSE,sh,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,32,right,right,erotic,TRUE,sh,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,33,left,right,neutral,FALSE,t,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,34,right,left,erotic,FALSE,t,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,35,right,left,neutral,FALSE,sh,4,0
simulation,part_184,exp_1,1,lab_1,10,live,yes,no,30-44,Female,yes,Probably does not,Definitely no,Regurarly no,very true,very untrue,36,right,left,erotic,FALSE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,NA,NA,NA,NA,NA,NA,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,1,right,right,neutral,TRUE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,2,left,right,erotic,FALSE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,3,right,left,erotic,FALSE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,4,left,left,neutral,TRUE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,5,left,right,neutral,FALSE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,6,left,left,erotic,TRUE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,7,right,left,neutral,FALSE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,8,left,right,neutral,FALSE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,9,right,right,erotic,TRUE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,10,right,right,neutral,TRUE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,11,left,right,neutral,FALSE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,12,right,left,neutral,FALSE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,13,left,right,neutral,FALSE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,14,left,left,erotic,TRUE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,15,left,left,neutral,TRUE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,16,left,right,neutral,FALSE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,17,right,right,erotic,TRUE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,18,right,right,erotic,TRUE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,19,right,right,neutral,TRUE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,20,left,right,neutral,FALSE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,21,right,right,erotic,TRUE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,22,right,right,neutral,TRUE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,23,right,right,erotic,TRUE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,24,right,left,erotic,FALSE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,25,left,left,erotic,TRUE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,26,left,left,erotic,TRUE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,27,left,left,neutral,TRUE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,28,left,right,erotic,FALSE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,29,right,left,erotic,FALSE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,30,left,right,neutral,FALSE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,31,right,right,neutral,TRUE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,32,right,right,erotic,TRUE,sh,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,33,right,left,neutral,FALSE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,34,left,right,erotic,FALSE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,35,left,left,erotic,TRUE,t,4,0
simulation,part_185,exp_6,6,lab_3,5,live,yes,no,30-44,Male,yes,Definitely does,Don't know,"No, never",TRUE,very true,36,left,right,erotic,FALSE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,NA,NA,NA,NA,NA,NA,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,1,right,left,erotic,FALSE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,2,left,right,neutral,FALSE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,3,right,right,erotic,TRUE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,4,left,right,erotic,FALSE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,5,left,right,erotic,FALSE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,6,left,left,erotic,TRUE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,7,left,right,erotic,FALSE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,8,left,right,neutral,FALSE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,9,left,left,erotic,TRUE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,10,right,left,neutral,FALSE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,11,left,right,erotic,FALSE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,12,right,left,neutral,FALSE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,13,left,left,erotic,TRUE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,14,right,left,neutral,FALSE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,15,right,left,neutral,FALSE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,16,left,left,neutral,TRUE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,17,right,right,erotic,TRUE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,18,right,right,erotic,TRUE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,19,right,left,erotic,FALSE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,20,right,right,neutral,TRUE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,21,right,right,neutral,TRUE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,22,left,right,neutral,FALSE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,23,left,right,neutral,FALSE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,24,left,left,neutral,TRUE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,25,left,left,erotic,TRUE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,26,right,right,neutral,TRUE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,27,left,left,neutral,TRUE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,28,right,right,erotic,TRUE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,29,left,left,erotic,TRUE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,30,left,left,neutral,TRUE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,31,right,right,neutral,TRUE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,32,left,left,erotic,TRUE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,33,right,right,erotic,TRUE,t,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,34,right,left,neutral,FALSE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,35,left,left,neutral,TRUE,sh,4,0
simulation,part_186,exp_5,5,lab_3,6,live,yes,no,18-29,Male,yes,Definitely does,Probably no,Regurarly no,TRUE,very true,36,left,left,erotic,TRUE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,NA,NA,NA,NA,NA,NA,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,1,left,right,erotic,FALSE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,2,right,left,neutral,FALSE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,3,left,right,neutral,FALSE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,4,left,left,neutral,TRUE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,5,left,left,erotic,TRUE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,6,left,left,erotic,TRUE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,7,left,right,neutral,FALSE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,8,right,right,neutral,TRUE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,9,right,right,erotic,TRUE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,10,right,right,neutral,TRUE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,11,right,left,erotic,FALSE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,12,right,left,neutral,FALSE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,13,right,left,neutral,FALSE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,14,left,left,erotic,TRUE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,15,left,right,erotic,FALSE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,16,right,right,neutral,TRUE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,17,right,left,neutral,FALSE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,18,right,right,erotic,TRUE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,19,right,left,neutral,FALSE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,20,right,right,erotic,TRUE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,21,right,left,erotic,FALSE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,22,left,left,neutral,TRUE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,23,left,right,neutral,FALSE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,24,right,left,erotic,FALSE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,25,left,left,neutral,TRUE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,26,left,right,neutral,FALSE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,27,left,right,erotic,FALSE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,28,right,left,erotic,FALSE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,29,right,left,neutral,FALSE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,30,right,left,erotic,FALSE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,31,left,right,erotic,FALSE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,32,left,left,neutral,TRUE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,33,left,right,erotic,FALSE,sh,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,34,right,right,neutral,TRUE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,35,right,right,erotic,TRUE,t,4,0
simulation,part_187,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Don't know,Don't know,Occasionally,between true and untrue,between true and untrue,36,right,right,erotic,TRUE,sh,4,0
simulation,part_188,exp_9,9,lab_5,2,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_188,exp_9,9,lab_5,2,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_188,exp_9,9,lab_5,2,live,yes,no,30-44,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_188,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Definitely Does not,Probably no,Occasionally,NA,NA,NA,NA,NA,NA,NA,NA,4,0
simulation,part_188,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Definitely Does not,Probably no,Occasionally,very true,untrue,NA,NA,NA,NA,NA,NA,4,0
simulation,part_188,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Definitely Does not,Probably no,Occasionally,very true,untrue,1,right,left,erotic,FALSE,sh,4,0
simulation,part_188,exp_9,9,lab_5,2,live,yes,no,30-44,Male,yes,Definitely Does not,Probably no,Occasionally,very true,untrue,2,left,right,erotic,FALSE,t,4,0
